行业类别,股票代码,股票名称,安全边际,利润成长,营收增长,营运现金,供应链地位
计算机、通信和其他电子设备制造业,300270,中威电子,1.01067087388,0.2803052266977719,0.6792274978838746,0,2.65766092997
计算机、通信和其他电子设备制造业,000063,中兴通讯,4.00902355131,1.5603502616580158,0.48713400691375774,4.001946779956259,4.00338050358
计算机、通信和其他电子设备制造业,600130,波导股份,2.48137977518,0,0,0,4.00855157609
金属制品业,300345,红宇新材,0.118254318109,0,0,0,0.84626741368
金属制品业,600992,贵绳股份,0.653364887186,0.1273377300755998,0.9346924739244659,2.856376329687207,4.00324388062
金属制品业,002374,丽鹏股份,4.02076909452,4.073441697965679,1.178036154068229,0,4.00319959914
金属制品业,002445,中南文化,3.59566155408,1.1109001357688948,0,0.023566572052068916,1.23881172653
金属制品业,600165,新日恒力,0.213540596519,0,0,0,4.02519448682
金属制品业,002132,恒星科技,0.0849655489347,0,0.030357028220238114,1.8304010108722404,3.40337137353
金属制品业,600615,丰华股份,3.20164534561,0.0,0,0,1.19828613115
金属制品业,002547,春兴精工,0,0,2.3104554893445615,0.6978784310905087,4.00434198861
金属制品业,002652,扬子新材,1.02414590121,0,0.15375481006747194,1.6930811501089778,4.00362994041
金属制品业,002514,宝馨科技,3.70444500089,4.002856153931371,3.35256362783692,0.9347440147032061,3.01006675739
金属制品业,002047,宝鹰股份,3.98979547209,1.0610929727921468,0,0,0.839900781334
金属制品业,002352,顺丰控股,2.15194657269,1.14328391759262,1.3183423815405106,4.003260398421186,3.70649963662
金属制品业,002478,常宝股份,4.01210940847,4.002587316306428,3.0123740433741295,4.006167626758264,4.00274732374
金属制品业,000039,中集集团,3.25800625592,0,1.2476576873500909,1.528433037527085,3.6632834461
金属制品业,002150,通润装备,1.32788675371,0,0,4.003050999819586,2.94395957247
金属制品业,000055,方大集团,4.01628280413,0.03733882059824012,0.12099628284959696,1.5416476069363794,2.83585109139
金属制品业,000890,法尔胜,2.99291809943,0,0,0,3.82515149962
金属制品业,002342,巨力索具,0,0,0.2534476964791281,3.0623933735775712,2.30897224394
金属制品业,002701,奥瑞金,4.00224032319,1.245049871592558,2.1523593268283223,2.613501533341634,1.8010117171
金属制品业,600114,东睦股份,4.00188011962,1.3243215632633882,0.8992599680486305,3.575865854518076,1.31624230178
金属制品业,002026,山东威达,2.12681409734,0,1.4078211438035968,2.963888227922018,3.48430748721
金属制品业,002403,爱仕达,2.40066804122,0,0.37583612731799576,2.342918335847673,3.59759463165
金属制品业,002318,久立特材,4.00386373772,3.9335583515839336,1.4641531959783984,2.3489450968366348,2.09744203448
金属制品业,600200,江苏吴中,1.11475646054,0,0,4.002209218921963,3.91119201787
金属制品业,002328,新朋股份,2.08032563264,0.07825837582383066,2.141713041328731,2.868093928201316,4.00624833235
金属制品业,000969,安泰科技,0.396743325725,0,0.7869683296610122,2.422385215523073,4.00028371016
金属制品业,002541,鸿路钢构,3.15091866882,0.33644104327499763,1.6906860607816752,0.7849833447646979,4.0049331833
金属制品业,300328,宜安科技,0.153791543634,0,0.005378016179816925,2.200818029461415,2.79077829993
金属制品业,002615,哈尔斯,0.801317548556,0,0.11129004060739689,2.848060024749902,4.00553909131
金属制品业,002032,苏泊尔,2.47335749439,0.9382738312277167,0.9531797851754602,4.009328275043763,4.00161580307
金属制品业,002545,东方铁塔,2.74020628778,1.0149172293902717,0,1.6766106794359583,4.00168999126
金属制品业,002743,富煌钢构,3.27032360965,1.8628241858703118,1.6627788301783406,0,3.77214554019
金属制品业,600673,东阳光科,4.01042992998,4.011639923798486,1.0837074994362723,3.782892538072172,2.21536239224
金属制品业,002071,长城影视,4.00700157353,1.9722618143551491,4.000023034390236,2.59100530173148,0.356389146093
金属制品业,601700,风范股份,1.13666580797,0,0.6849413234619739,0.814274159224998,1.41496963125
金属制品业,002487,大金重工,3.91695130303,3.39154731654324,0.8509017672181978,0.654742332293131,2.71965017252
金属制品业,601028,玉龙股份,4.00808335678,4.019950377407989,1.2521855006944875,4.026433821121457,4.00689807229
金属制品业,603969,银龙股份,0.217782581843,0,0.2555570111921641,1.4346758557966552,1.36270728839
金属制品业,600558,大西洋,0.34778336889,0,0.6158187291335482,1.7217553320459011,1.94972936267
金属制品业,000778,新兴铸管,4.01698890043,2.5500806274202734,0,2.3417549847074977,4.00212396447
金属制品业,002444,巨星科技,3.27079223014,0.4014242800090937,0.7381063939700327,4.001098973417219,3.37816459991
金属制品业,002384,东山精密,3.66245470553,2.68,0.7130356474431975,0.29833175658231414,3.92443056092
金属制品业,002443,金洲管道,4.00228938254,1.8969648038362772,0.6599424732208644,2.1531296651405287,1.34293070512
金属制品业,000790,泰合健康,4.01366366299,2.058854162113258,1.247737411851948,1.5460984788842242,1.09399255837
教育,600661,新南洋,1.12739196232,0.483306711432637,1.1198964353961873,4.002462344223412,4.06773594064
酒、饮料和精制茶制造业,600090,同济堂,3.48028434871,0.06029836899612029,0.43403329204079893,4.0111050819868845,0.630403565862
酒、饮料和精制茶制造业,603198,迎驾贡酒,3.22583142637,0.4982289387733072,0.4747647160293332,4.002081832035106,4.04511648573
酒、饮料和精制茶制造业,000568,泸州老窖,4.0054495353,2.074532058774537,1.0479579789104578,4.069653387299396,3.61474148275
酒、饮料和精制茶制造业,002387,黑牛食品,0.426246241697,4.044037955169709,4.001035888572921,0.4429180283396488,4.08529197126
酒、饮料和精制茶制造业,000596,古井贡酒,3.02689201535,1.7001417891813189,0.7120337855259544,4.002627692825305,3.42638727104
酒、饮料和精制茶制造业,002304,洋河股份,3.17611664666,1.0677390780360172,1.0273384114976798,4.00536994275329,4.05101286134
酒、饮料和精制茶制造业,600519,贵州茅台,3.22749167989,1.6046149289897356,1.5223924221365976,4.051045761999633,4.06361262465
酒、饮料和精制茶制造业,600779,水井坊,3.78227650393,4.003358563664329,2.3589806258429435,4.02463921190416,4.03961209183
酒、饮料和精制茶制造业,000848,承德露露,3.08697108294,0.44484353629120044,0.5445402292784456,4.068118425684007,4.08938244276
酒、饮料和精制茶制造业,600197,伊力特,3.50837840883,1.33119605969254,0.8150686650750769,4.0244120315796685,4.01070067719
酒、饮料和精制茶制造业,600300,维维股份,0.478407249394,0,0.39904245041868774,1.648778883072902,3.71651269495
酒、饮料和精制茶制造业,600809,山西汾酒,3.61811317622,2.0727450818189492,1.9422907345772824,4.018096098618657,2.59304372037
酒、饮料和精制茶制造业,000858,五粮液,3.78478296902,1.5339354945842416,1.4721619714717207,4.071157943157375,2.28574965055
酒、饮料和精制茶制造业,000869,张裕A,1.91219936089,0,0,4.007416652521282,4.00513992995
酒、饮料和精制茶制造业,000929,兰州黄河,0,0,0,4.031281514929715,4.01843869746
酒、饮料和精制茶制造业,603369,今世缘,3.46739576696,1.2748868023666438,1.2386502031725692,4.003463037766825,4.03432345525
酒、饮料和精制茶制造业,600059,古越龙山,1.66093168547,0.40557808879082025,0.32766738598131523,3.3518874085408403,4.00801239601
酒、饮料和精制茶制造业,600559,老白干酒,4.00305061851,4.010801050840834,1.2713043183258668,4.003760688430063,4.02698405291
酒、饮料和精制茶制造业,600365,通葡股份,1.45840308127,4.0328922434352785,0.29593180627356475,0,2.56147198095
酒、饮料和精制茶制造业,600962,国投中鲁,0.194938137172,0.052208699064626884,0,4.002301621318802,0.970485400008
酒、饮料和精制茶制造业,601579,会稽山,2.12705727972,0.1730483583068292,0.14786703184976702,2.8020572599216305,4.01287410172
酒、饮料和精制茶制造业,002646,青青稞酒,0,0,0.20164621052112253,3.722613114052391,4.02348869154
酒、饮料和精制茶制造业,600702,沱牌舍得,4.00031158577,4.000254830699217,0.8780807774431452,4.194396927381804,4.01336695959
酒、饮料和精制茶制造业,000799,酒鬼酒,2.54454615202,1.5320785403872614,1.650415675323556,4.003674156932238,4.00436485074
酒、饮料和精制茶制造业,600543,莫高股份,0.56270362105,0.25054433436146795,0.18262550369344233,3.4009891612837784,4.00575489514
酒、饮料和精制茶制造业,600616,金枫酒业,0.765058578964,0,0,4.000730273992477,3.57688112932
酒、饮料和精制茶制造业,000557,西部创业,4.00038836107,4.000405694467014,1.0858385414375533,4.012503131318762,1.05762551236
酒、饮料和精制茶制造业,600199,金种子酒,0.180174926933,0.6850727600896233,0,4.01067446796823,4.00474964656
酒、饮料和精制茶制造业,600600,青岛啤酒,1.65975442286,0.6065545997863468,0.12032153335075879,4.010063538008305,4.13394929691
酒、饮料和精制茶制造业,600573,惠泉啤酒,0.568444656955,0,0.06897722231232795,4.0032839992490565,4.05194066706
酒、饮料和精制茶制造业,002461,珠江啤酒,1.98149761655,1.8883812778598568,0.3121157088373714,2.6981817475384364,4.06392936662
酒、饮料和精制茶制造业,600132,重庆啤酒,4.00175590075,2.2779546759780684,0.41460616926080185,4.012245348622397,4.04320021588
酒、饮料和精制茶制造业,600238,海南椰岛,0,4.022227077672606,0,0,2.93872183855
酒、饮料和精制茶制造业,000729,燕京啤酒,0.462790400818,0.03304402872096901,0.13412181861022088,4.002059818310676,4.02975841313
酒、饮料和精制茶制造业,000752,西藏发展,0.210633323094,0,0,4.023156912368176,4.00080732036
酒、饮料和精制茶制造业,600084,中葡股份,0,1.380114449480188,2.3853767565504906,0,2.0558232577
酒、饮料和精制茶制造业,000019,深深宝A,0,0.3626809451693846,0,0,1.51254443508
建筑安装业,000931,中关村,0,0,1.3860342395934335,4.072446345465156,1.45266624788
建筑装饰和其他建筑业,002163,中航三鑫,0,0,1.5696050127961927,1.3216571915355961,4.01083087315
建筑装饰和其他建筑业,600681,百川能源,4.03662700555,4.007590919250722,4.006919691910858,4.004747334237926,4.00006987306
建筑装饰和其他建筑业,002323,雅百特,3.77341190839,0,0,0,1.9496231944
建筑装饰和其他建筑业,601886,江河集团,3.99931011298,0.7883585776013433,0.5493804259595345,1.6436395887827575,3.51285972302
建筑装饰和其他建筑业,603828,柯利达,1.66382063898,1.2743230071943215,0.8385767159833817,0,2.69884628022
建筑装饰和其他建筑业,002047,宝鹰股份,3.98979547209,1.0610929727921468,0,0,0.839900781334
建筑装饰和其他建筑业,002081,金螳螂,4.00236288639,0.6265717333498806,0.6604980207232716,4.001415840646723,2.39813762255
建筑装饰和其他建筑业,002325,洪涛股份,2.00667940889,0.48185885636239867,0.7213895225016698,0,1.6610237764
建筑装饰和其他建筑业,002620,瑞和股份,4.00183090631,1.2632291787137993,1.6843396306987843,0,1.92496743782
建筑装饰和其他建筑业,603030,全筑股份,4.02237215512,4.0019228319151035,4.002260952278951,0,3.09878768508
建筑装饰和其他建筑业,002314,南山控股,1.73435963479,0,4.0046290804140705,2.659952889706973,4.07770466728
建筑装饰和其他建筑业,002713,东易日盛,2.57872610621,0.22787192105388065,1.373935427145967,4.00107174220537,4.02431556876
建筑装饰和其他建筑业,002375,亚厦股份,3.15065159403,0.4681066911956285,0.661027280699952,0.4588321007367325,2.89612243451
建筑装饰和其他建筑业,002524,光正集团,0.0947633912091,0,1.1621890500242555,1.5612680903048377,4.00704309363
建筑装饰和其他建筑业,600496,精工钢构,0.767965666227,0.6725499397779275,2.2474184409995095,0.9642774584047725,4.00632713919
建筑装饰和其他建筑业,002482,广田集团,4.00484496447,1.1229343104017104,0.9998638854501126,0,2.32642059483
建筑装饰和其他建筑业,300117,嘉寓股份,1.67449945569,0.9429356417771101,2.1623668249039865,0,4.00134661905
建筑装饰和其他建筑业,600477,杭萧钢构,4.00173339089,0.2702158918440434,0.3779353770945342,4.007862644748292,4.01293913695
建筑装饰和其他建筑业,600209,罗顿发展,0,0.37507044818496654,2.7156029777003097,1.0272094427141414,4.00632943089
开采辅助活动,600871,石化油服,0.333784640908,0,0.6590338334136865,1.3435441009601303,4.01177662037
开采辅助活动,002629,仁智股份,0.0381404099147,0,0.16971231452778035,0,1.16191569368
开采辅助活动,600583,海油工程,4.00386220541,4.001159233390914,0,4.0013199098492205,4.00300521281
开采辅助活动,601808,中海油服,0.0502252172102,0.780935650192225,0.4841951456567415,3.6353420175061983,3.74012734278
开采辅助活动,300164,通源石油,4.00578415552,4.141141549255981,4.005075389227847,0.6505162348701096,0.967028772191
开采辅助活动,002554,惠博普,1.02674960618,0,0,0,1.16809460349
开采辅助活动,300191,潜能恒信,0.0658030714956,0,4.054340089506328,4.005260012887076,2.38867920866
开采辅助活动,300084,海默科技,2.97027349861,4.044136508229037,1.6335888594175856,0.5051576723338463,0.661120090856
开采辅助活动,002683,宏大爆破,1.24080125331,0,0.7638787332280197,0.8466410254876222,1.79704596465
开采辅助活动,300157,恒泰艾普,4.00489683966,0,0,0,1.9551478439
零售业,300413,快乐购,0.186835403733,1.5489729938242789,0.12620794348905395,2.297648496376564,3.42954349551
零售业,600682,南京新百,0,0,0.4447912708105521,4.005576704788757,4.02954833817
零售业,600774,汉商集团,0.668206966157,1.6615580033404678,0.4962373205528499,4.005839265053496,4.40972171689
零售业,000785,武汉中商,4.17140611826,4.013758540244679,0.17266518759818705,4.015683695154259,4.04085491251
零售业,601933,永辉超市,1.36490890632,0.02223386333497146,0.9188661868206668,2.8619472172414766,4.01938271291
零售业,000759,中百集团,0.127530040369,0,0.04852698442701264,4.003394268074003,4.08049885225
零售业,002697,红旗连锁,2.49481743644,1.5362685963895775,0.24454128539290032,3.5308553806767917,4.03265921103
零售业,000672,上峰水泥,4.0391963733,3.573182084440974,0.3807836716277304,4.015817226082378,4.00242812535
零售业,000501,鄂武商A,4.00865614511,0,0.1405012737868363,3.5472469222591823,4.09167171759
零售业,600337,美克家居,3.90683920431,1.4203538498252612,1.619906577633052,3.1452918286346905,4.0038119343
零售业,603939,益丰药房,1.68404210307,1.8227934449568437,1.4964096452856177,1.9598903905909604,4.01127434566
零售业,600515,海航基础,4.05784877089,4.207323099104392,0,4.0076186959790085,4.02077203192
零售业,600335,国机汽车,4.00249695314,0.9444551003091961,0,0,3.69128606236
零售业,002607,亚夏汽车,0.258216483557,0,0.13793680479072457,0.5288287533225581,4.00751041667
零售业,000564,供销大集,4.0077112961,1.5887778314411642,0,4.004374985778493,4.02458820777
零售业,600738,兰州民百,4.01367694755,4.013099779689447,1.9311476849299298,4.000189500376313,4.89011887968
零售业,000889,茂业通信,3.02991961231,1.7306435471695973,2.0020550126470003,4.013754585113658,1.56021923843
零售业,601607,上海医药,3.07827286994,0.0826715110117009,0.3931985061606413,3.014157669098775,3.1666398575
零售业,002277,友阿股份,2.95608329273,0.26570681467472834,0.42083841795018356,1.9415148089846865,4.10044827419
零售业,600280,中央商场,0.987468292916,0,0.3641374937569167,0,4.23655303885
零售业,600697,欧亚集团,4.00386002162,0.3280677028887658,0.7558201105238274,2.316721330670789,4.04948146999
零售业,600858,银座股份,3.04491174108,3.0021220224568923,0.1229548043555937,3.3160932682563096,4.31547000479
零售业,600694,大商股份,4.00524359761,0.2751518548481382,0,4.009715422652696,4.10380812111
零售业,000715,中兴商业,2.77594698913,0.26623882135321697,0.20654453477444346,4.009860155204032,4.95165430155
零售业,000591,太阳能,4.02757412198,3.580980053758721,1.9046368968360339,1.5578701741163747,1.88333067275
零售业,600814,杭州解百,3.49431628071,1.1837483610134738,0.27344202082575286,4.011473309396987,4.14580226595
零售业,600693,东百集团,2.54738410435,0,0,0,4.06224052366
零售业,002727,一心堂,2.50057206833,1.4002691440768968,0.8048892636150144,1.5413702862354348,4.00287204004
零售业,601010,文峰股份,2.6469742274,0,0,4.001161786137351,4.10334479329
零售业,600297,广汇汽车,4.00249748889,0.6023025764116499,0.812852627040071,0.7244508292267768,4.00140395261
零售业,600824,益民集团,1.96595955901,0.02624966284090302,0,4.018237793758198,2.16755408528
零售业,600361,华联综超,4.02469338655,4.075337878645855,0,3.343702754688643,4.32889192258
零售业,002251,步步高,1.07752612094,0.413997452585555,0.5578364002626532,2.8556184761032415,4.03970746997
零售业,002561,徐家汇,4.00047138574,0.4488900577511971,0.06556622253035638,4.010413100257191,4.13702590372
零售业,000753,漳州发展,4.01869294776,4.022857624555636,0,0.8187711037408018,4.05230063567
零售业,600712,南宁百货,0.0239228051468,0,0.407928459262851,2.276668810938535,4.10367891119
零售业,000560,昆百大A,2.66477729679,4.080565848253455,4.0542766523743765,0,2.04916623159
零售业,600386,北巴传媒,1.39154042031,0,0.6859770044186151,4.00498870376518,4.00068757263
零售业,000417,合肥百货,2.63878928097,0.04838958417331085,0.16952654005878998,4.007211155650115,4.09038873083
零售业,000987,越秀金控,2.64956057755,0.6349555767433621,0,0,4.05919011441
零售业,002187,广百股份,4.00009917049,0.4737357048179618,0.8350249944551481,4.000123584862873,4.03299725444
零售业,600891,秋林集团,1.56450598874,0,4.002267043796697,0,0.532553553273
零售业,000078,海王生物,4.01639771467,2.6452478441232152,4.001970957126806,0,2.48409945303
零售业,000679,大连友谊,0.236730419155,0,0,4.003072435504018,4.00304326981
零售业,600713,南京医药,3.12874913116,0.4255915878667808,0.5055512873538541,0,2.17251910593
零售业,600827,百联股份,2.25815517959,0,0.055806835574587765,4.0110856994955215,4.11671711622
零售业,600653,申华控股,0,2.2015844533038536,1.7015959311713544,0,3.54146609592
零售业,601116,三江购物,0.913926395095,0,0.2529872644836262,4.010056307136306,4.14358839504
零售业,600833,第一医药,0.810745542356,0,0,4.052365866107654,4.0134184825
零售业,002640,跨境通,4.00539036214,2.601845643841863,2.9753323541374708,0,2.61543395631
零售业,600628,新世界,2.42051603539,0,0,4.04256862770881,4.02189585303
零售业,000026,飞亚达A,3.76625857108,1.2532459783034966,0.17044653116821618,3.4180099073142456,2.80449651861
零售业,600821,津劝业,0.325162298433,0.643306785774926,0,2.0102810671012836,5.48032096068
零售业,600857,宁波中百,0,0.3833341612681301,0.17858384431401575,3.7801652126969976,4.00892171215
零售业,603123,翠微股份,3.46226150312,0.8294661551061209,0.05731356376902674,3.5532668333976805,4.1832597792
零售业,000516,国际医学,1.02714912233,0.12825519279397923,0.2572786803838749,4.000735446258458,4.08097715606
零售业,600723,首商股份,4.0017379736,0.26326505642892783,0.01571640707568367,4.004075452739134,4.04469146474
零售业,600861,北京城乡,1.12233865656,0,0,4.004003648038363,4.07081191455
零售业,600830,香溢融通,2.03916068619,0.16829788186598282,0,0,1.78973519273
零售业,603883,老百姓,1.30885198063,0.6074163309421996,1.1158021635083797,2.7738796592631916,4.00710142585
零售业,600327,大东方,4.00487461913,0.9450162668868058,0.3660926639772768,4.0039173386949845,4.02017101527
零售业,600729,重庆百货,4.00298262102,1.739217720293139,0.3862269643777996,4.006248587419036,4.03847727868
零售业,601258,庞大集团,0.352548172633,0,0,4.000271777312873,4.0251026135
零售业,600704,物产中大,4.05837819906,4.00112326704016,0,0,4.00408811839
零售业,600976,健民集团,2.22754190932,0.7749998554128323,0,4.007620734318864,1.28715427212
零售业,600828,茂业商业,4.02315509341,1.8740105802007694,0.26517792562454723,2.5825735437262938,4.06495747627
零售业,600838,上海九百,1.7574202595,0,0,0,4.01326446201
零售业,600272,开开实业,2.1346411324,1.6474775509490422,0,4.033596756086408,3.46739209461
零售业,002556,辉隆股份,2.57087313906,0.7401407558415505,0.6473466110736171,0.7188352466649751,4.00334353797
零售业,600865,百大集团,1.10993974465,0.0,0,0,4.05773868432
零售业,000963,华东医药,2.11115820778,0.8469211578062099,0.38458906069081694,4.003086198890727,2.06460662234
零售业,000419,通程控股,4.00099869123,1.3258775087933652,0.02291904289403135,4.0062762804482235,4.12445785218
零售业,300022,吉峰农机,0,0,0,0,4.01455922052
零售业,600785,新华百货,2.2569127664,1.1023814425042904,0.20633427942816596,4.000561614510586,4.0319146729
零售业,000416,民生控股,0.305427173636,0,0.15882496580222494,0,1.03478877227
零售业,000851,高鸿股份,0,0,1.3729430599843706,0,1.7915780098
零售业,000593,大通燃气,0,0,1.2004418872685303,1.317905574851069,2.45673459207
零售业,002264,新华都,0,0,0.061418890531412806,2.4243086573733357,4.02761970777
零售业,600778,友好集团,4.0931135924,0,0.2728226325697234,4.002407372899648,4.41218862108
零售业,600122,宏图高科,3.40226136043,0,0,4.009591738384545,2.7883608671
零售业,002024,苏宁云商,3.81497530514,1.6860910903235702,1.3102156840124666,1.745033608815278,4.02438096629
零售业,600859,王府井,4.04089849693,4.003904395105154,1.4463323461393625,4.002552881957322,4.02934959235
零售业,600222,太龙药业,0.184076948109,1.1948300974556547,1.3012069119685084,2.183547403495903,1.27217074426
零售业,600856,中天能源,3.3990835885,0,0,1.4729332257286327,1.82683784625
林业,600265,ST景谷,0,0.01409328530154852,0,0,4.04043889706
林业,002679,福建金森,0,0,5.53256000048321,0,0.494239894574
林业,000663,永安林业,2.91268479272,1.5523568989761989,0,4.000802296123948,3.25159768265
林业,002200,云投生态,0,4.0317965429743685,0,0,3.93702518395
林业,000592,平潭发展,0.0219078923211,0,2.287162064157428,0,2.07256664808
木材加工和木、竹、藤、棕、草制品业,002043,兔宝宝,4.00083596867,0.6139676254214601,0,4.000348567309202,4.01268398401
木材加工和木、竹、藤、棕、草制品业,600189,吉林森工,0,0,4.037245762702364,1.547949069085354,4.00665678014
木材加工和木、竹、藤、棕、草制品业,000910,大亚圣象,4.01317202428,1.6527493293371123,0.44283172755649586,4.015668811393372,4.00590468889
木材加工和木、竹、藤、棕、草制品业,601996,丰林集团,3.00573836649,1.1384812413994139,0.4862384067826602,3.235930076541348,1.64602488622
木材加工和木、竹、藤、棕、草制品业,002354,天神娱乐,4.00388413541,0,0.6393518666503084,1.6001111261076288,1.56055244235
木材加工和木、竹、藤、棕、草制品业,002240,威华股份,1.81393224401,4.0534,1.2518063963640182,2.494043201437783,3.83326687394
木材加工和木、竹、藤、棕、草制品业,002631,德尔未来,0.565004460121,0,0.49938996552457127,3.0211125398988328,4.01817246576
木材加工和木、竹、藤、棕、草制品业,002259,升达林业,0.436807900791,0.964890896133852,0,4.010537217571618,1.33937492174
煤炭开采和洗选业,601666,平煤股份,1.48412425437,0,0,2.7838524259821766,4.012059169
煤炭开采和洗选业,600971,恒源煤电,4.00518257009,0,0,4.001376034123596,1.85224046123
煤炭开采和洗选业,601101,昊华能源,3.64348508024,0,0,2.443269213823053,4.00112281443
煤炭开采和洗选业,000983,西山煤电,4.00383764651,0.8635964269906369,0.4762118465614024,4.001867417274267,4.0070995875
煤炭开采和洗选业,601001,大同煤业,4.0698537449,4.048747841645938,0.46051225794168277,4.0008556791529415,4.00462917685
煤炭开采和洗选业,600508,上海能源,4.03498161022,4.000505114768829,0.9782801037405378,4.001637578401882,3.22568478904
煤炭开采和洗选业,000552,靖远煤电,4.02293662024,2.4068843826477613,0.37673010899283016,2.9529962382939345,1.39960382396
煤炭开采和洗选业,000937,冀中能源,3.74835698211,0.0325113906183514,0.2182588928414706,3.6203823562356816,2.28301949371
煤炭开采和洗选业,002128,露天煤业,4.0081158061,0.2,0.2821294325845791,4.01427960713459,0.844265897968
煤炭开采和洗选业,601898,中煤能源,2.77068193566,0.819360408961141,1.7688293128960835,2.480815983373329,4.00243421975
煤炭开采和洗选业,600188,兖州煤业,4.01504905164,1.0956834939696334,0,2.602063449682449,3.07740296604
煤炭开采和洗选业,601699,潞安环能,4.01766657405,1.6023896569168317,0.5691443247369028,4.000254583630956,4.00148980215
煤炭开采和洗选业,601088,中国神华,4.00556668806,0,0.12557728210671115,4.006968593999903,4.00608403291
煤炭开采和洗选业,600714,金瑞矿业,0.131075634953,0,4.011551687461922,4.065562692048511,1.15522361589
煤炭开采和洗选业,600123,兰花科创,4.00145639634,0,0,3.102543739676966,4.00315022588
煤炭开采和洗选业,601225,陕西煤业,4.01167799798,0.34450382193750867,0.1026745177304802,4.004675561550609,3.73659946989
煤炭开采和洗选业,600348,阳泉煤业,4.00953633907,0.7169845743345356,0.23654215659320244,3.933053151940226,4.00333692521
煤炭开采和洗选业,600395,盘江股份,4.00207637657,0.17014071991244162,0.09350262872249715,4.006320076489705,1.50016792769
煤炭开采和洗选业,600157,永泰能源,4.02094698122,4.02785145663298,0,1.252801701244656,2.8737338712
煤炭开采和洗选业,000939,凯迪生态,4.16200513049,0,0,0.760881955111782,2.50645045748
煤炭开采和洗选业,600397,安源煤业,4.00142854906,0,0.6998351049618651,3.8749083082233637,2.95955173524
煤炭开采和洗选业,000571,新大洲A,0.291541428577,0,4.012549575449404,0.995585113423956,4.00165491307
煤炭开采和洗选业,600381,青海春天,4.00225247146,0.5799761596586137,0,1.53376348239732,0.400867847277
煤炭开采和洗选业,600652,游久游戏,0,2.780844690177415,0,4.004891363861058,0.506814705538
农副食品加工业,002286,保龄宝,0.889455682898,0.04825506541560909,0.12294741540349907,2.2247809265379113,4.00619580729
农副食品加工业,002726,龙大肉食,1.58693733474,0.0755973727625161,0.9893385192111578,4.004240667464843,3.00334527777
农副食品加工业,002557,洽洽食品,2.48295055245,0.4,0.6856519475016851,3.7734320138596233,4.00610686739
农副食品加工业,002311,海大集团,4.0081239106,2.9569807704020175,1.3126201001745086,2.9130530841977293,4.00774164539
农副食品加工业,002515,金字火腿,0.687062852188,0,0.7850349959185879,1.3804150638898818,1.18585973996
农副食品加工业,002143,印纪传媒,0.303475082935,0,0,0.7613647662672264,0.484705041015
农副食品加工业,000048,康达尔,0,0,0,4.043586113613155,4.03932512168
农副食品加工业,002100,天康生物,1.85445799143,0,0,3.90846278254463,2.12266313379
农副食品加工业,002548,金新农,0.640908444096,0,0,1.3297021677366587,2.24470651824
农副食品加工业,000529,广弘控股,3.27887147753,0.43600708010685096,0,4.0879252089890485,4.02201812793
农副食品加工业,000860,顺鑫农业,3.94716389559,3.784521859672095,0.13466172422627132,4.0011442521751315,4.05026731316
农副食品加工业,000702,正虹科技,0,0,0.5207870540025406,4.048401478307059,4.01104500251
农副食品加工业,000893,东凌国际,0,1.3259281148417443,0,0,4.02881326391
农副食品加工业,600251,冠农股份,1.6615015134,1.4038701723887466,3.9885352150936795,0,3.75503750503
农副食品加工业,000895,双汇发展,4.00039969817,0.8434840800214802,0,4.023893833741542,4.13127487265
农副食品加工业,300138,晨光生物,4.00045526039,1.4256931150898557,0.23254082196619397,0,2.57150634364
农副食品加工业,000639,西王食品,3.79163470847,0.9463949117709393,0,1.8548658953782786,4.00353439456
农副食品加工业,002695,煌上煌,2.45806417588,1.7165926122870356,0.9355504231266155,4.002090928302406,3.29400161932
农副食品加工业,600737,中粮糖业,4.01243600623,3.3084408390851463,1.255292870660127,1.5859639909635215,4.0007010802
农副食品加工业,600438,通威股份,4.00500610466,0.8236399801560133,0.9617989939234848,3.0567681023971884,4.01347313431
农副食品加工业,002385,大北农,3.69414991631,0,0.6483199997788835,1.9387470067220256,2.77988631424
农副食品加工业,002567,唐人神,2.97013832684,0,0.29231414925904,2.730201771204006,4.01530484875
农副食品加工业,000876,新希望,4.00020529741,0,0.05262367891082498,4.002396810181207,4.01467839815
农副食品加工业,000911,南宁糖业,0,4.04834163280316,1.5794852172906575,0,1.25937041389
农副食品加工业,600127,金健米业,0.32449667692,0.6504861440093679,0.5243577178004291,1.7200896232866036,4.00042425957
农副食品加工业,603609,禾丰牧业,4.00393482488,1.2160035613434736,0.6525973748774563,3.2529357674935464,3.45741368393
农副食品加工业,300175,朗源股份,0,0,0,2.3421971054307913,0.899665084216
农副食品加工业,600095,哈高科,0.476526104769,0,0,4.0340374276712785,4.01728072024
农副食品加工业,600191,华资实业,0,0,0,0,4.00329574337
农副食品加工业,002157,正邦科技,2.84156187713,0.0,1.4084883958455412,1.1274197525317833,4.01133124638
农副食品加工业,002702,海欣食品,0,0.0,1.0527333639054257,1.9986659161083429,4.0032534675
农副食品加工业,002582,好想你,4.00358452929,4.000203535013853,1.5082053118105279,1.4582717829662144,3.34230227738
农副食品加工业,002330,得利斯,0.249738365387,1.1027608863765366,1.6631376329374303,2.105337423067392,3.03278620469
农副食品加工业,002124,天邦股份,1.50949905869,0,2.0414501251494155,1.858528060542778,4.02145189291
农、林、牧、渔服务业,000713,丰乐种业,0,0,0.8249641700809304,3.397693593459984,4.00464160822
