code,name,type,report_date,pre_eps,range
002585,双星新材,预升,2017-10-25,0.1854,0%~30%
002685,华东重机,预增,2017-10-25,0.0445,350%~400%
002507,涪陵榨菜,预增,2017-10-25,0.49,40%~60%
002829,星网宇达,预升,2017-10-25,1.29,-20%~10%
002775,文科园林,预增,2017-10-25,0.5736,50%~80%
002684,猛狮科技,预增,2017-10-25,0.29,112.82%~162.72%
002524,光正集团,预增,2017-10-25,0.01,-58.69%~65.22%
002343,慈文传媒,预增,2017-10-25,0.92,30.99%~62.01%
002460,赣锋锂业,预增,2017-10-25,0.6155,185%~235%
002377,国创高新,预增,2017-10-25,0.01,616.81%~666.81%
002252,上海莱士,预升,2017-10-25,0.325,-15%~15%
002875,安奈儿,预升,2017-10-25,1.05,5%~20%
600382,广东明珠,预增,2017-10-25,0.5,60%~90%
002385,大北农,预增,2017-10-25,0.22,40%~60%
002101,广东鸿图,预增,2017-10-25,0.69,75%~105%
002787,华源控股,预升,2017-10-25,0.76,-10%~20%
002321,华英农业,预升,2017-10-25,0.171,-34.41%~9.32%
002869,金溢科技,预降,2017-10-25,1.38,-40%~0%
002341,新纶科技,预增,2017-10-25,0.1343,239%~289%
002317,众生药业,预升,2017-10-25,0.55,0%~20%
002104,恒宝股份,预升,2017-10-25,0.205,-10%~20%
002071,长城影视,预升,2017-10-25,0.49,0%~10%
002909,集泰股份,预升,2017-10-25,0.47,5%~20%
300715,凯伦股份,预升,2017-10-25,0.75,3.08%~7.15%
002444,巨星科技,预升,2017-10-25,0.58,-10%~20%
002649,博彦科技,预增,2017-10-24,0.7,40%~90%
002835,同为股份,预降,2017-10-24,0.79,-70%~-40%
002526,山东矿机,预增,2017-10-24,0.02,367.84%~414.62%
002587,奥拓电子,预增,2017-10-24,0.23,27.49%~77.32%
002895,川恒股份,预升,2017-10-24,0.3398,0%~25%
002748,世龙实业,预升,2017-10-24,0.4362,20%~50%
002326,永太科技,预增,2017-10-24,0.35,50%~80%
002446,盛路通信,预升,2017-10-24,0.36,-0.85%~11.54%
002595,豪迈科技,预升,2017-10-24,0.9,-10%~10%
002082,栋梁新材,预升,2017-10-24,0.29,0%~50%
002117,东港股份,预升,2017-10-24,0.6,0%~30%
000731,四川美丰,预盈,2017-10-24,-0.4233,0
002832,比音勒芬,预升,2017-10-24,1.66,13.13%~20.67%
600071,凤凰光学,预盈,2017-10-24,-0.49,0
002729,好利来,预增,2017-10-24,0.32,20%~60%
002367,康力电梯,预降,2017-10-24,0.5592,-40%~-10%
002205,国统股份,预降,2017-10-24,0.1148,-73.74%~-24.98%
002620,瑞和股份,预增,2017-10-24,0.721,30%~60%
002217,合力泰,预增,2017-10-24,0.61,48.78%~65.94%
002438,江苏神通,预升,2017-10-24,0.24,10%~40%
002590,万安科技,预升,2017-10-24,0.27,0%~30%
002036,联创电子,预增,2017-10-24,0.36,18.78%~66.29%
002338,奥普光电,预降,2017-10-24,0.44,-30%~0%
002537,海联金汇,预增,2017-10-24,0.6,65%~115%
002370,亚太药业,预增,2017-10-24,0.57,50%~85%
002026,山东威达,预升,2017-10-24,0.26,0%~50%
002295,精艺股份,预增,2017-10-24,0.0365,531.51%~575.07%
600868,梅雁吉祥,预警,2017-10-24,0.0359,0
002711,欧浦智网,预增,2017-10-24,0.34,40%~70%
002360,同德化工,预升,2017-10-24,0.2113,-10%~40%
002219,恒康医疗,预升,2017-10-24,0.2139,4.06%~21.4%
002815,崇达技术,预升,2017-10-24,1.0087,5%~25%
002580,圣阳股份,预降,2017-10-24,0.24,-50%~0%
002608,江苏国信,预增,2017-10-24,0.33,59.16%~108.81%
600740,山西焦化,预升,2017-10-24,0.0577,0
002053,云南能投,预降,2017-10-24,0.4838,-40.77%~-22.26%
002550,千红制药,预升,2017-10-24,0.18,-20%~20%
002767,先锋电子,预升,2017-10-24,0.3,-20%~10%
300016,北陆药业,预警,2017-10-24,0.05,0
002840,华统股份,预增,2017-10-24,0.688,25%~55%
002534,杭锅股份,预增,2017-10-24,0.31,108.84%~140.17%
002877,智能自控,预升,2017-10-24,0.5,-10%~10%
002318,久立特材,预升,2017-10-24,0.2,-20%~20%
002788,鹭燕医药,预升,2017-10-24,0.95,0%~30%
002574,明牌珠宝,预增,2017-10-24,0.08,117.32%~163.07%
600311,荣华实业,预盈,2017-10-24,-0.0976,0
002826,易明医药,预升,2017-10-24,0.38,-33.16%~8.38%
002902,铭普光磁,预降,2017-10-24,0.86,-15.06%~-6.23%
002778,高科石化,预升,2017-10-24,0.38,-20%~10%
002831,裕同科技,预升,2017-10-24,2.43,8%~18%
002802,洪汇新材,预增,2017-10-24,0.56,25%~55%
002273,水晶光电,预增,2017-10-24,0.39,40%~60%
002307,北新路桥,预升,2017-10-24,0.07,0%~50%
002674,兴业科技,预升,2017-10-24,0.2418,-30%~20%
002115,三维通信,预增,2017-10-24,0.0672,30%~80%
002667,鞍重股份,预盈,2017-10-24,-0.17,0
002871,伟隆股份,预升,2017-10-24,1.03,10%~30%
002843,泰嘉股份,预升,2017-10-24,0.3919,10%~30%
002011,盾安环境,预升,2017-10-24,0.09,0%~30%
002756,永兴特钢,预升,2017-10-24,0.7,10%~40%
002695,煌上煌,预增,2017-10-24,0.18,40%~70%
300073,当升科技,预增,2017-10-24,0.5425,0
002669,康达新材,预降,2017-10-24,0.41,-45%~0%
002734,利民股份,预升,2017-10-24,0.83,20%~40%
002554,惠博普,预增,2017-10-24,0.13,30%~60%
002658,雪迪龙,预升,2017-10-24,0.32,10%~40%
002186,全聚德,预升,2017-10-24,0.4525,-15%~15%
002483,润邦股份,预升,2017-10-24,0.2,-25%~25%
002140,东华科技,预增,2017-10-24,0.18,15%~55%
002456,欧菲科技,预增,2017-10-24,0.6892,80%~120%
002448,中原内配,预升,2017-10-24,0.3648,20%~50%
002322,理工环科,预增,2017-10-24,0.38,62%~112%
002388,新亚制程,预增,2017-10-24,0.03,515.15%~561.06%
002145,中核钛白,预增,2017-10-24,0.05,340%~387.57%
002267,陕天然气,预升,2017-10-24,0.4573,-30%~15%
002132,恒星科技,预升,2017-10-24,0.09,15%~45%
002208,合肥城建,预升,2017-10-24,0.34,-30%~20%
002075,沙钢股份,预增,2017-10-24,0.1,115%~160%
002139,拓邦股份,预增,2017-10-24,0.35,40%~60%
002049,紫光国芯,预降,2017-10-24,0.5539,-30%~0%
002806,华锋股份,预升,2017-10-24,0.38,-10%~10%
002873,新天药业,预升,2017-10-24,1.1047,15%~30%
002675,东诚药业,预升,2017-10-24,0.1968,20%~50%
002845,同兴达,预增,2017-10-24,1.36,48%~93%
002719,麦趣尔,预升,2017-10-24,0.26,-10%~10%
002805,丰元股份,预增,2017-10-24,0.27,67.28%~91.49%
002303,美盈森,预增,2017-10-24,0.1542,30%~70%
002347,泰尔股份,预增,2017-10-24,0.0223,50%~100%
002505,大康农业,预升,2017-10-24,0.0139,-1.6%~7.28%
002823,凯中精密,预升,2017-10-24,1.16,15%~30%
002175,东方网络,预升,2017-10-24,0.0828,6.26%~38.96%
002226,江南化工,预增,2017-10-24,0.0747,70%~100%
002786,银宝山新,预降,2017-10-24,0.26,-49.52%~-4.08%
002100,天康生物,预升,2017-10-24,0.41,-20%~10%
002214,大立科技,预升,2017-10-24,0.07,-15%~15%
002881,美格智能,预升,2017-10-24,0.58,7.04%~28.44%
002294,信立泰,预升,2017-10-24,1.33,0%~10%
002085,万丰奥威,预升,2017-10-24,0.53,0%~20%
002821,凯莱英,预升,2017-10-24,2.75,25%~35%
002816,和科达,预降,2017-10-24,0.38,-48.71%~-17.27%
002596,海南瑞泽,预增,2017-10-24,0.22,149.23%~199.08%
002148,北纬科技,预增,2017-10-24,0.31,54.76%~80.13%
002662,京威股份,预升,2017-10-24,0.85,2%~18%
002123,梦网集团,预升,2017-10-24,0.3,9.32%~24.93%
002642,荣之联,预降,2017-10-24,0.379,-50%~0%
002499,科林环保,预增,2017-10-24,0.1,159.1%~210.93%
002849,威星智能,预升,2017-10-24,0.8,0%~20%
002414,高德红外,预升,2017-10-24,0.1169,-20%~10%
603722,阿科力,预盈,2017-10-24,0.71,0
300721,怡达股份,预升,2017-10-24,1.0349,0
002201,九鼎新材,预降,2017-10-24,0.02,-20%~0%
002548,金新农,预升,2017-10-24,0.42,-25%~5%
002593,日上集团,预升,2017-10-24,0.1,-20%~20%
002500,山西证券,预警,2017-10-24,0.17,0
002601,龙蟒佰利,预增,2017-10-24,0.43,450%~500%
002627,宜昌交运,预增,2017-10-24,0.3812,80%~130%
600438,通威股份,预增,2017-10-23,0.3218,0
002637,赞宇科技,预增,2017-10-23,0.42,5.41%~51.52%
002545,东方铁塔,预增,2017-10-23,0.1569,90%~140%
002640,跨境通,预增,2017-10-23,0.29,80%~110%
002678,珠江钢琴,预升,2017-10-23,0.16,0%~30%
002513,蓝丰生化,预升,2017-10-23,0.32,10%~30%
002634,棒杰股份,预升,2017-10-23,0.09,0%~35%
002462,嘉事堂,预升,2017-10-23,0.8937,0%~30%
002144,宏达高科,预降,2017-10-23,0.57,-20%~0%
002342,巨力索具,预升,2017-10-23,0.02,0%~30%
002494,华斯股份,预升,2017-10-23,0.04,10%~30%
002407,多氟多,预降,2017-10-23,0.76,-50%~-20%
002129,中环股份,预升,2017-10-23,0.152,36.81%~49.25%
002479,富春环保,预增,2017-10-23,0.31,30%~60%
002087,新野纺织,预增,2017-10-23,0.2721,40%~60%
002020,京新药业,预升,2017-10-23,0.332,20%~30%
002760,凤形股份,预亏,2017-10-23,0.12,0
002496,辉丰股份,预增,2017-10-23,0.12,140%~190%
002215,诺普信,预盈,2017-10-23,-0.3,0
002853,皮阿诺,预增,2017-10-23,1.88,25%~55%
002890,弘宇股份,预升,2017-10-23,0.76,5%~35%
002276,万马股份,预降,2017-10-23,0.23,-60%~-20%
002724,海洋王,预增,2017-10-23,0.2781,7.88%~52.82%
002872,天圣制药,预升,2017-10-23,1.41,2%~20%
002855,捷荣技术,预降,2017-10-23,0.4,-40%~0%
002703,浙江世宝,预降,2017-10-23,0.201,-30%~0%
002842,翔鹭钨业,预升,2017-10-23,0.76,5%~35%
002785,万里石,预升,2017-10-23,0.12,-4.7%~21.29%
002825,纳尔股份,预降,2017-10-23,0.84,-53.79%~-22.98%
002702,海欣食品,预亏,2017-10-23,0.0462,0
002708,光洋股份,预降,2017-10-23,0.142,-61.25%~-45.74%
002803,吉宏股份,预增,2017-10-23,0.43,55%~105%
002738,中矿资源,预升,2017-10-23,0.2851,0%~30%
002693,双成药业,预盈,2017-10-23,-0.96,0
002542,中化岩土,预升,2017-10-23,0.14,-10%~20%
002137,麦达数字,预降,2017-10-23,0.263,-82.67%~-33.33%
002102,冠福股份,预升,2017-10-23,0.11199999999999999,-18.5%~1.87%
002449,国星光电,预增,2017-10-23,0.4042,70%~100%
002518,科士达,预升,2017-10-23,0.67,20%~50%
002363,隆基机械,预升,2017-10-23,0.16,0%~30%
002063,远光软件,预升,2017-10-23,0.2206,15%~45%
002218,拓日新能,预升,2017-10-23,0.21,10.01%~40.62%
002411,必康股份,预升,2017-10-23,0.652,-15%~15%
002490,*ST墨龙,预盈,2017-10-23,-0.77,0
002114,罗平锌电,预降,2017-10-23,0.31,-39.7%~-27.64%
002866,传艺科技,预升,2017-10-23,0.84,-11.12%~11.1%
002773,康弘药业,预升,2017-10-23,0.7421,10%~40%
601108,财通证券,预盈,2017-10-23,0.0,0
603278,大业股份,预升,2017-10-23,0.92,6.29%~9.09%
002706,良信电器,预升,2017-10-21,0.65,20%~50%
002700,新疆浩源,预升,2017-10-21,0.19,-25%~5%
002682,龙洲股份,预增,2017-10-21,0.19,188.2%~231.93%
002613,北玻股份,预亏,2017-10-21,0.0334,0
002498,汉缆股份,预降,2017-10-21,0.13,-40.02%~-4.02%
002253,川大智胜,预升,2017-10-21,0.17,15%~35%
002223,鱼跃医疗,预升,2017-10-21,0.8,20%~40%
002185,华天科技,预升,2017-10-21,0.3669,20%~50%
002073,软控股份,预盈,2017-10-21,-0.9166,0
002028,思源电气,预降,2017-10-21,0.493,-30%~0%
002015,霞客环保,预盈,2017-10-21,-0.10300000000000001,0
002080,中材科技,预增,2017-10-21,0.5276,80%~120%
002389,南洋科技,预降,2017-10-21,0.17,-30%~-10%
002584,西陇科学,预升,2017-10-21,0.17,-20%~10%
002800,天顺股份,预增,2017-10-21,0.53,30%~80%
002772,众兴菌业,预升,2017-10-21,0.4902,-20%~10%
002197,证通电子,预升,2017-10-21,0.12,-25%~25%
002793,东音股份,预升,2017-10-21,1.09,5.62%~30.53%
002392,北京利尔,预升,2017-10-21,0.1231,-15%~15%
002176,江特电机,预增,2017-10-21,0.14,60%~90%
002824,和胜股份,预降,2017-10-21,0.83,-20.02%~-10.69%
002751,易尚展示,预增,2017-10-21,0.11,177.84%~224.15%
002644,佛慈制药,预升,2017-10-21,0.1193,0%~30%
002451,摩恩电气,预增,2017-10-21,0.02,773.32%~819.29%
002059,云南旅游,预升,2017-10-21,0.0914,1.8%~49.71%
002315,焦点科技,预升,2017-10-21,0.9451,0%~30%
002278,神开股份,预盈,2017-10-21,-0.3,0
002072,凯瑞德,预降,2017-10-21,0.08199999999999999,-50%~-20%
002274,华昌化工,预增,2017-10-21,0.0482,79.72%~128.74%
002256,兆新股份,预升,2017-10-21,0.06,0%~30%
600771,广誉远,预增,2017-10-21,0.44,0
002899,英派斯,预降,2017-10-21,0.95,-9.61%~-2.57%
002783,凯龙股份,预升,2017-10-21,1.3,10%~45%
002310,东方园林,预增,2017-10-21,0.51,50%~80%
002281,光迅科技,预升,2017-10-21,1.36,0%~30%
002220,天宝食品,预降,2017-10-21,0.34,-30%~0%
002475,立讯精密,预增,2017-10-21,0.6,40%~60%
002459,天业通联,预升,2017-10-21,0.05,-5.53%~24.3%
002301,齐心集团,预增,2017-10-21,0.28,23.94%~71.61%
002035,华帝股份,预增,2017-10-21,0.91,40%~60%
002791,坚朗五金,预升,2017-10-21,1.25,-20%~15%
002694,顾地科技,预增,2017-10-21,0.12,350%~400%
002051,中工国际,预升,2017-10-21,1.38,10%~30%
002018,华信国际,预升,2017-10-21,0.16,14.61%~35.8%
002579,中京电子,预减,2017-10-21,0.31,-90.99%~-81.18%
002510,天汽模,预升,2017-10-21,0.18,-30%~10%
002398,建研集团,预升,2017-10-21,0.49,10%~30%
002344,海宁皮城,预降,2017-10-21,0.49,-48%~-18%
002010,传化智联,预降,2017-10-21,0.18,-40%~0%
002052,同洲电子,预盈,2017-10-21,-0.82,0
002604,龙力生物,预升,2017-10-21,0.21600000000000003,0%~50%
002485,希努尔,预降,2017-10-21,0.0233,-50%~0%
002408,齐翔腾达,预增,2017-10-21,0.28,45%~95%
002592,八菱科技,预升,2017-10-21,0.45,0%~30%
600318,新力金融,预降,2017-10-21,0.67,0
002233,塔牌集团,预增,2017-10-20,0.5077,30%~80%
002688,金河生物,预升,2017-10-20,0.26,-20%~20%
002302,西部建设,预降,2017-10-20,0.31,-70%~-20%
002757,南兴装备,预增,2017-10-20,0.6073,35%~65%
002395,双象股份,预降,2017-10-20,0.1988,-65%~-15%
002116,中国海诚,预增,2017-10-20,0.33,20%~60%
002758,华通医药,预升,2017-10-20,0.29,0%~30%
002086,东方海洋,预增,2017-10-20,0.1114,70%~100%
002262,恩华药业,预升,2017-10-20,0.4911,20%~50%
002652,扬子新材,预升,2017-10-20,0.25,-20%~30%
002109,兴化股份,预增,2017-10-20,0.04,398.53%~448.39%
002083,孚日股份,预升,2017-10-20,0.42,10%~30%
002255,海陆重工,预升,2017-10-20,0.121,20%~50%
002401,中远海科,预升,2017-10-20,0.1952,0%~30%
002108,沧州明珠,预升,2017-10-20,0.79,10%~25%
002519,银河电子,预降,2017-10-20,0.52,-40%~0%
002096,南岭民爆,预升,2017-10-20,0.09,-20%~10%
002328,新朋股份,预升,2017-10-20,0.21,-15%~15%
002650,加加食品,预升,2017-10-20,0.13,0%~30%
002093,国脉科技,预增,2017-10-20,0.0894,80%~130%
002598,山东章鼓,预升,2017-10-20,0.179,10%~30%
002755,东方新星,预增,2017-10-20,0.05,222.5%~272.45%
002568,百润股份,预盈,2017-10-20,-0.16,0
002320,海峡股份,预增,2017-10-20,0.37,30%~80%
300318,博晖创新,预亏,2017-10-20,0.028999999999999998,0
002241,歌尔股份,预升,2017-10-20,1.08,25%~45%
002064,华峰氨纶,预盈,2017-10-20,-0.18,0
002861,瀛通通讯,预升,2017-10-20,1.13,-21.27%~5.61%
002827,高争民爆,预升,2017-10-20,0.8,-8.92%~19.63%
002733,雄韬股份,预升,2017-10-20,0.37,-35%~10%
002481,双塔食品,预升,2017-10-20,0.05,0%~50%
002731,萃华珠宝,预升,2017-10-20,0.39,-14.12%~18.52%
002469,三维工程,预增,2017-10-20,0.02,230%~280%
002271,东方雨虹,预升,2017-10-20,1.22,20%~40%
002443,金洲管道,预增,2017-10-20,0.12,70%~120%
002050,三花智控,预升,2017-10-20,0.48,20%~50%
002060,粤水电,预升,2017-10-20,0.22399999999999998,0%~20%
603227,雪峰科技,预盈,2017-10-20,-0.053,0
002473,*ST圣莱,减亏,2017-10-20,-0.2171,0
600888,新疆众和,预增,2017-10-20,0.0613,0
002007,华兰生物,预升,2017-10-20,0.8390000000000001,-5%~15%
002812,创新股份,预升,2017-10-20,1.52,-15%~15%
002880,卫光生物,预升,2017-10-20,1.89,-8%~7%
002645,华宏科技,预增,2017-10-20,0.3009,74.53%~106.26%
002615,哈尔斯,预升,2017-10-20,0.44,20%~50%
002165,红宝丽,预降,2017-10-20,0.22,-70%~-40%
600251,冠农股份,预增,2017-10-20,0.0337,270
600478,科力远,预盈,2017-10-20,-0.152,0
002885,京泉华,预升,2017-10-20,1.0,-3.37%~13.29%
600280,中央商场,预增,2017-10-20,0.10300000000000001,0
002150,通润装备,预降,2017-10-20,0.39,-30%~0%
002105,信隆健康,预增,2017-10-20,0.077,65%~115%
002056,横店东磁,预升,2017-10-20,0.54,10%~40%
002013,中航机电,预升,2017-10-20,0.37,-15%~15%
002799,环球印务,预降,2017-10-20,0.31,-25%~0%
002488,金固股份,预盈,2017-10-20,-0.27,0
002418,康盛股份,预升,2017-10-20,0.17,4.81%~31.02%
002092,中泰化学,预升,2017-10-20,0.9487,22.05%~38.33%
002713,东易日盛,预升,2017-10-20,0.69,0%~50%
002668,奥马电器,预升,2017-10-20,1.84,15%~35%
002445,中南文化,预增,2017-10-20,0.3,70%~120%
002014,永新股份,预升,2017-10-20,0.6,-10%~10%
002762,金发拉比,预升,2017-10-20,0.36,0%~20%
002391,长青股份,预升,2017-10-20,0.45,20%~50%
002482,广田集团,预升,2017-10-20,0.26,20%~50%
002898,赛隆药业,预升,2017-10-20,0.5104,2%~5%
002884,凌霄泵业,预升,2017-10-20,2.58,-13.39%~6.6%
300649,杭州园林,预升,2017-10-20,0.53,20%~50%
002879,长缆科技,预升,2017-10-20,1.12,4.15%~30.19%
300288,朗玛信息,预警,2017-10-20,0.25,0
000063,中兴通讯,预盈,2017-10-19,-0.57,282.44%~303.65%
002697,红旗连锁,预升,2017-10-19,0.1061,-5%~10%
002230,科大讯飞,预升,2017-10-19,0.37,-30%~20%
002032,苏泊尔,预升,2017-10-19,1.712,0%~30%
600567,山鹰纸业,预增,2017-10-19,0.09,0
600338,西藏珠峰,预增,2017-10-19,0.9958,60%~100%
002419,天虹股份,预升,2017-10-19,0.65,0%~50%
600017,日照港,预增,2017-10-19,0.06,0
002830,名雕股份,预升,2017-10-19,1.01,0%~30%
002907,华森制药,预升,2017-10-19,0.2659,4.56%~31.2%
002661,克明面业,预升,2017-10-18,0.413,-10%~30%
002136,安纳达,预增,2017-10-18,0.1977,266.96%~302.25%
002671,龙泉股份,预增,2017-10-18,0.07,60%~90%
002714,牧原股份,预升,2017-10-18,2.25,1.21%~11.98%
603528,多伦科技,预减,2017-10-18,1.6299,0
600549,厦门钨业,预增,2017-10-17,0.1359,0
002272,川润股份,预降,2017-10-17,0.0347,-73%~-24%
002523,天桥起重,预升,2017-10-17,0.13,0%~30%
600293,三峡新材,预增,2017-10-17,0.3677,0
600415,小商品城,预增,2017-10-17,0.19,50
002359,北讯集团,预盈,2017-10-17,-0.1162,0
002670,国盛金控,预升,2017-10-17,0.7915,0%~50%
603507,振江股份,预降,2017-10-17,1.535,-5%~-3%
002387,黑牛食品,预降,2017-10-16,0.0558,-80.91%~-31.26%
002514,宝馨科技,预盈,2017-10-16,-0.15,0
002796,世嘉科技,预降,2017-10-14,0.68,-70%~-40%
600532,宏达矿业,0,2017-10-14,0.22,0
603737,三棵树,预升,2017-10-14,1.49,30%~50%
300006,莱美药业,预增,2017-10-14,0.009000000000000001,0
300708,聚灿光电,预增,2017-10-13,0.314,85.62%~115.98%
300216,千山药机,预增,2017-10-13,0.57,0
002423,中原特钢,预亏,2017-10-13,0.01,0
002818,富森美,预升,2017-10-13,1.38,7.92%~24.11%
002768,国恩股份,预增,2017-10-12,0.55,40%~80%
603912,佳力图,预升,2017-10-12,0.54,18.09%~28.09%
300713,英可瑞,预升,2017-10-11,2.3,3%~7%
600966,博汇纸业,预增,2017-10-11,0.1506,0
002910,庄园牧场,预降,2017-10-10,0.54,-7.79%~-3.83%
603466,风语筑,预增,2017-09-25,1.04,30.08%~70.88%
603683,晶华新材,预降,2017-09-25,0.5427,-13%~-6%
002908,德生科技,预升,2017-09-25,0.4873,0
002905,金逸影视,预升,2017-09-20,1.55,7.01%~10.52%
603110,东方材料,预升,2017-09-18,0.79,5.04%~10.5%
002903,宇环数控,预升,2017-09-18,1.07,-6.46%~3.68%
603378,亚士创能,预升,2017-09-11,0.84,0.87
300616,尚品宅配,预增,2017-09-05,3.15,40%~60%
600079,人福医药,预增,2017-08-30,0.63,0
601949,中国出版,预盈,2017-08-18,0.4,0
600171,上海贝岭,预增,2017-08-15,0.06,0
603500,祥和实业,预升,2017-08-15,0.78,5%~15%
601326,秦港股份,预升,2017-08-15,0.07,0
603079,圣达生物,预升,2017-08-09,1.02,3.09%~8.47%
300692,中环环保,预升,2017-07-31,0.58,0%~5%
603978,深圳新星,预降,2017-07-24,2.21,-14%~-2%
300681,英搏尔,预升,2017-07-12,1.15,0
002503,搜于特,0,2017-03-24,0.26,121.25%
