code,name,type,report_date,pre_eps,range
300308,中际旭创,预增,2018-02-28,0.05,1481.29
002367,康力电梯,预降,2018-02-28,0.5592,-25.19
002825,纳尔股份,预降,2018-02-28,0.84,-42.07
002414,高德红外,预降,2018-02-28,0.1169,-17.7
002161,远望谷,预减,2018-02-28,0.05,-95.77
300341,麦迪电气,预升,2018-02-28,0.2241,13.19
002682,龙洲股份,预增,2018-02-28,0.19,232.19
002504,*ST弘高,预亏,2018-02-28,0.23,-166.29
002060,粤水电,预升,2018-02-28,0.22399999999999998,19.22
300538,同益股份,预降,2018-02-28,0.6,-29.76
300200,高盟新材,预降,2018-02-28,0.27,-10.01
300526,中潜股份,预升,2018-02-28,0.49,21.8
002505,大康农业,预降,2018-02-28,0.0139,-6.52
002864,盘龙药业,预升,2018-02-28,0.61,13.74
002020,京新药业,预升,2018-02-28,0.332,25.27
002428,云南锗业,预盈,2018-02-28,-0.16,108.18
002007,华兰生物,预升,2018-02-28,0.8390000000000001,5.19
300439,美康生物,预升,2018-02-28,0.52,19.06
002890,弘宇股份,预升,2018-02-28,0.76,6.17
002094,青岛金王,预增,2018-02-28,0.53,132.46
300226,上海钢联,预增,2018-02-28,0.1402,127.46
002838,道恩股份,预升,2018-02-28,1.26,18.35
002752,昇兴股份,预降,2018-02-28,0.29,-46.36
002180,纳思达,预增,2018-02-28,0.0613,1589.28
300095,华伍股份,预升,2018-02-28,0.131,8.09
002679,福建金森,预增,2018-02-28,0.18,129.3
002611,东方精工,预增,2018-02-28,0.15,414.83
002418,康盛股份,预升,2018-02-28,0.17,6.65
300012,华测检测,预升,2018-02-28,0.13,31.58
002491,通鼎互联,预升,2018-02-28,0.4532,10.12
002357,富临运业,预升,2018-02-28,0.3026,20.39
002340,格林美,预增,2018-02-28,0.09,128.56
002560,通达股份,预减,2018-02-28,0.2,-82.12
002089,新海宜,预增,2018-02-28,0.04,685.46
002265,西仪股份,预增,2018-02-28,0.02,179.86
002126,银轮股份,预升,2018-02-28,0.36,26.65
300530,达志科技,预升,2018-02-28,0.82,13.75
002280,联络互动,预减,2018-02-28,0.17,-82.73
300187,永清环保,预升,2018-02-28,0.22,3.34
300461,田中精机,预增,2018-02-28,0.2,103.4
300378,鼎捷软件,预增,2018-02-28,0.16,50.93
300478,杭州高新,预升,2018-02-28,0.53,34.29
300078,思创医惠,预降,2018-02-28,0.45,-29.95
002230,科大讯飞,预降,2018-02-28,0.37,-11.66
002362,汉王科技,预增,2018-02-28,0.0996,100.98
002751,易尚展示,预增,2018-02-28,0.11,200.51
002045,国光电器,预增,2018-02-28,0.14,119.9
300612,宣亚国际,预升,2018-02-28,1.09,32.36
300659,中孚信息,预升,2018-02-28,0.79,0.55
002386,天原集团,预增,2018-02-28,0.0821,88.67
002850,科达利,预降,2018-02-28,2.22,-26.02
002473,*ST圣莱,预亏,2018-02-28,-0.2171,-52.74
300571,平治信息,预增,2018-02-28,1.61,104.02
300503,昊志机电,预升,2018-02-28,0.66,18.84
002631,德尔未来,预减,2018-02-28,0.29,-56.24
300548,博创科技,预升,2018-02-28,1.01,14.3
002155,湖南黄金,预增,2018-02-28,0.12,107.33
002229,鸿博股份,预降,2018-02-28,0.0409,-11.86
002863,今飞凯达,预降,2018-02-28,0.44,-11.75
300580,贝斯特,预升,2018-02-28,0.7797,21.21
002811,亚泰国际,预升,2018-02-28,0.55,37.21
300468,四方精创,预升,2018-02-28,0.74,16.57
002360,同德化工,预升,2018-02-28,0.2113,18.76
002649,博彦科技,预增,2018-02-28,0.7,85.74
002416,爱施德,预增,2018-02-28,0.1861,103.94
002482,广田集团,预增,2018-02-28,0.26,54.8
002760,凤形股份,预亏,2018-02-28,0.12,-896.84
002149,西部材料,预增,2018-02-28,0.1114,157.42
002738,中矿资源,预升,2018-02-28,0.2851,1.97
002759,天际股份,预减,2018-02-28,0.3,-71.07
002001,新和成,预升,2018-02-28,1.1,41.55
002785,万里石,预降,2018-02-28,0.12,-33.99
002375,亚厦股份,预升,2018-02-28,0.24,12.85
002123,梦网集团,预升,2018-02-28,0.3,10.12
300059,东方财富,预降,2018-02-28,0.2059,-10.77
002694,顾地科技,预增,2018-02-28,0.12,204.28
300128,锦富技术,预增,2018-02-28,0.08,53.22
603677,奇精机械,预升,2018-02-28,1.47,13.44
300038,梅泰诺,预增,2018-02-28,0.5677,350.7
002500,山西证券,预降,2018-02-28,0.17,-10.23
002543,万和电气,预降,2018-02-28,0.9799,-5.91
002018,华信国际,预升,2018-02-28,0.16,21.1
002237,恒邦股份,预增,2018-02-28,0.22,77.28
002523,天桥起重,预升,2018-02-28,0.13,10.21
300048,合康新能,预减,2018-02-28,0.23,-62.04
300176,鸿特精密,预增,2018-02-28,0.4671,871.88
002234,民和股份,预亏,2018-02-28,0.51,-291.38
002535,林州重机,预盈,2018-02-28,0.02,0.0
002380,科远股份,预升,2018-02-28,0.36,22.32
002377,国创高新,预增,2018-02-28,0.01,678.65
002809,红墙股份,预升,2018-02-28,0.99,11.18
002893,华通热力,预升,2018-02-28,0.55,10.46
002467,二六三,预盈,2018-02-28,-0.48,110.15
002769,普路通,预减,2018-02-28,0.51,-64.47
603628,清源股份,预降,2018-02-28,0.28,-9.26
300295,三六五网,预降,2018-02-28,0.56,-11.56
002356,赫美集团,预升,2018-02-28,0.4485,29.11
002674,兴业科技,预降,2018-02-28,0.2418,-28.49
002522,浙江众成,预降,2018-02-28,0.12,-31.04
002218,拓日新能,预升,2018-02-28,0.21,19.47
002244,滨江集团,预升,2018-02-28,0.46,21.4
002726,龙大肉食,预降,2018-02-28,0.53,-19.18
002316,键桥通讯,预亏,2018-02-28,0.0065,-1065.08
002231,奥维通信,预升,2018-02-28,0.0203,35.7
300609,汇纳科技,预升,2018-02-28,0.64,26.95
002422,科伦药业,预升,2018-02-28,0.41,28.38
002247,帝龙文化,预升,2018-02-28,0.54,47.08
002515,金字火腿,预增,2018-02-28,0.03,432.77
002002,鸿达兴业,预升,2018-02-28,0.3382,27.2
300171,东富龙,预降,2018-02-28,0.37,-42.74
002147,新光圆成,预降,2018-02-28,1.22,-11.38
002298,中电鑫龙,预升,2018-02-28,0.2394,12.39
300021,大禹节水,预增,2018-02-28,0.2002,62.93
002547,春兴精工,预亏,2018-02-28,0.16,-307.15
002927,泰永长征,预升,2018-02-28,0.9,9.88
002689,远大智能,预降,2018-02-28,0.0756,-49.29
002450,康得新,预升,2018-02-28,0.6,27.74
300180,华峰超纤,预增,2018-02-28,0.22,156.42
002205,国统股份,预升,2018-02-28,0.1148,19.14
002460,赣锋锂业,预增,2018-02-28,0.6155,213.95
002486,嘉麟杰,预增,2018-02-28,0.0143,144.45
002345,潮宏基,预升,2018-02-28,0.28,41.74
002607,亚夏汽车,预升,2018-02-28,0.16,18.05
002513,蓝丰生化,预降,2018-02-28,0.32,-19.75
002134,天津普林,预盈,2018-02-28,-0.4,113.99
002103,广博股份,预降,2018-02-28,0.26,-6.03
300261,雅本化学,预增,2018-02-28,0.0304,327.08
002789,建艺集团,预升,2018-02-28,1.08,14.75
300084,海默科技,预增,2018-02-28,0.0205,125.23
002210,飞马国际,预减,2018-02-28,1.58,-79.84
300064,豫金刚石,预增,2018-02-28,0.1796,81.32
002128,露天煤业,预增,2018-02-28,0.5,112.95
002840,华统股份,预升,2018-02-28,0.688,26.92
300369,绿盟科技,预降,2018-02-28,0.61,-30.99
300472,新元科技,预升,2018-02-28,0.19,34.55
002444,巨星科技,预降,2018-02-28,0.58,-8.03
002475,立讯精密,预升,2018-02-28,0.6,46.77
002154,报喜鸟,预盈,2018-02-28,-0.33,106.72
002398,建研集团,预升,2018-02-28,0.49,14.06
300313,天山生物,预盈,2018-02-28,-0.72,105.33
002324,普利特,预降,2018-02-28,1.03,-37.37
300112,万讯自控,预增,2018-02-28,0.1,67.47
002118,紫鑫药业,预增,2018-02-28,0.13,123.64
002204,大连重工,预降,2018-02-28,0.01,-1.68
002516,旷达科技,预升,2018-02-28,0.2304,26.81
002645,华宏科技,预增,2018-02-28,0.3009,101.08
002926,华西证券,预降,2018-02-28,0.0,-38.7
002233,塔牌集团,预增,2018-02-28,0.5077,58.28
002732,燕塘乳业,预升,2018-02-28,0.67,13.29
002177,御银股份,预降,2018-02-28,0.03,-36.73
002675,东诚药业,预升,2018-02-28,0.1968,31.36
002209,达意隆,预盈,2018-02-28,-0.2321,143.7
002087,新野纺织,预升,2018-02-28,0.2721,44.89
300219,鸿利智汇,预增,2018-02-28,0.21,154.87
300129,泰胜风能,预降,2018-02-28,0.3,-28.11
002622,融钰集团,预增,2018-02-28,0.02,360.85
300266,兴源环境,预增,2018-02-28,0.37,90.68
002577,雷柏科技,预升,2018-02-28,0.06,1.88
002633,申科股份,预盈,2018-02-28,-0.17,120.33
300011,鼎汉技术,预降,2018-02-28,0.2104,-30.77
002031,巨轮智能,预增,2018-02-28,0.0143,108.48
002419,天虹股份,预升,2018-02-28,0.65,37.03
002101,广东鸿图,预增,2018-02-28,0.69,78.34
002729,好利来,预升,2018-02-28,0.32,6.4
002779,中坚科技,预降,2018-02-28,0.27,-26.21
002514,宝馨科技,预盈,2018-02-28,-0.15,149.33
002699,美盛文化,预升,2018-02-28,0.41,20.12
002496,辉丰股份,预增,2018-02-28,0.12,146.13
002697,红旗连锁,预升,2018-02-28,0.1061,14.18
002857,三晖电气,预降,2018-02-28,0.67,-17.03
300098,高新兴,预升,2018-02-28,0.2961,28.6
002190,成飞集成,预亏,2018-02-28,0.4,-156.16
002202,金风科技,预升,2018-02-28,1.0841,1.72
002200,云投生态,预亏,2018-02-28,0.1816,-1238.33
300139,晓程科技,预亏,2018-02-28,0.1,-612.88
002259,升达林业,预减,2018-02-28,0.10099999999999999,-80.71
002910,庄园牧场,预降,2018-02-28,0.54,-9.96
300162,雷曼股份,预降,2018-02-28,0.09,-34.4
002541,鸿路钢构,预升,2018-02-28,0.49,41.05
300543,朗科智能,预降,2018-02-28,1.53,-0.3831
002566,益盛药业,预增,2018-02-28,0.0399,354.99
002174,游族网络,预升,2018-02-28,0.68,37.05
002313,日海通讯,预增,2018-02-28,0.22,54.83
002484,江海股份,预升,2018-02-28,0.2643,25.78
002402,和而泰,预升,2018-02-28,0.14,49.49
300539,横河模具,预降,2018-02-28,0.47,-11.14
002684,猛狮科技,预降,2018-02-28,0.29,-44.92
002703,浙江世宝,预降,2018-02-28,0.201,-48.6
002100,天康生物,预升,2018-02-28,0.41,4.61
002774,快意电梯,预降,2018-02-28,0.3914,-23.11
002201,九鼎新材,预降,2018-02-28,0.02,-8.57
002030,达安基因,预降,2018-02-28,0.15,-16.24
002619,艾格拉斯,预增,2018-02-28,0.27,102.4
002538,司尔特,预降,2018-02-28,0.34,-16.86
002803,吉宏股份,预增,2018-02-28,0.43,86.13
300151,昌红科技,预升,2018-02-28,0.06,6.18
002276,万马股份,预降,2018-02-28,0.23,-47.92
300682,朗新科技,预升,2018-02-28,0.34,13.24
300371,汇中股份,预升,2018-02-28,0.441,23.28
002795,永和智控,预降,2018-02-28,0.74,-13.42
002488,金固股份,预盈,2018-02-28,-0.27,138.87
300520,科大国创,预减,2018-02-28,0.72,-66.92
002593,日上集团,预降,2018-02-28,0.1,-1.19
002676,顺威股份,预亏,2018-02-28,0.08,-232.35
002441,众业达,预升,2018-02-28,0.27,36.38
300272,开能环保,预降,2018-02-28,0.272,-29.69
300238,冠昊生物,预升,2018-02-28,0.26,0.3
002391,长青股份,预升,2018-02-28,0.45,40.12
300420,五洋停车,预升,2018-02-28,0.3,12.52
300091,金通灵,预增,2018-02-28,0.0888,191.07
002782,可立克,预降,2018-02-28,0.1383,-2.5
002153,石基信息,预升,2018-02-28,0.36,11.12
300170,汉得信息,预升,2018-02-28,0.28,45.0
002151,北斗星通,预增,2018-02-28,0.11,97.56
002481,双塔食品,预降,2018-02-28,0.05,-37.62
002855,捷荣技术,预降,2018-02-28,0.4,-27.94
300556,丝路视觉,预降,2018-02-28,0.32,-6.87
300201,海伦哲,预增,2018-02-28,0.08900000000000001,70.57
002064,华峰氨纶,预盈,2018-02-28,-0.18,231.17
002691,冀凯股份,预升,2018-02-28,0.04,17.09
002639,雪人股份,预减,2018-02-28,0.05,-65.11
002610,爱康科技,预降,2018-02-28,0.04,-25.54
002528,英飞拓,预盈,2018-02-28,-0.436,129.99
002652,扬子新材,预降,2018-02-28,0.25,-7.17
002010,传化智联,预降,2018-02-28,0.18,-32.09
002773,康弘药业,预升,2018-02-28,0.7421,29.68
002373,千方科技,预升,2018-02-28,0.3041,13.45
300343,联创互联,预增,2018-02-28,0.36,84.27
300501,海顺新材,预升,2018-02-28,1.26,2.86
002255,海陆重工,预升,2018-02-28,0.121,33.72
300270,中威电子,预升,2018-02-28,0.16,11.16
002585,双星新材,预降,2018-02-28,0.1854,-44.28
002381,双箭股份,预增,2018-02-28,0.13,103.27
002435,长江润发,预增,2018-02-28,0.48,108.56
300523,辰安科技,预升,2018-02-28,1.16,14.98
002198,嘉应制药,预亏,2018-02-28,0.1087,-215.67
300090,盛运环保,预亏,2018-02-28,0.0902,-317.0
300008,天海防务,预升,2018-02-28,0.426,1.32
000628,高新发展,预降,2018-02-28,0.094,-16.92
002540,亚太科技,预升,2018-02-28,0.2854,3.85
002490,山东墨龙,预盈,2018-02-28,-0.77,106.21
002141,贤丰控股,预升,2018-02-28,0.0103,13.84
300641,正丹股份,预降,2018-02-28,0.62,-18.69
002608,江苏国信,预增,2018-02-28,0.33,102.22
002393,力生制药,预升,2018-02-28,0.63,0.35
002334,英威腾,预增,2018-02-28,0.0933,236.81
002517,恺英网络,预增,2018-02-28,1.0,136.67
002392,北京利尔,预升,2018-02-28,0.1231,9.73
002197,证通电子,预降,2018-02-28,0.12,-17.74
002544,杰赛科技,预升,2018-02-28,0.21,14.48
002041,登海种业,预减,2018-02-28,0.5025,-61.89
300068,南都电源,预升,2018-02-28,0.48,17.63
002586,围海股份,预增,2018-02-28,0.13,118.83
002688,金河生物,预降,2018-02-28,0.26,-34.01
002098,浔兴股份,预升,2018-02-28,0.33,1.13
300485,赛升药业,预升,2018-02-28,1.08,8.98
002529,海源机械,预盈,2018-02-28,-0.1625,119.07
300088,长信科技,预增,2018-02-28,0.3,53.14
002533,金杯电工,预降,2018-02-28,0.309,-26.97
300248,新开普,预升,2018-02-28,0.28,41.41
300045,华力创通,预增,2018-02-28,0.09,67.09
002291,星期六,预升,2018-02-28,0.05,19.69
002852,道道全,预降,2018-02-28,2.74,-6.99
002106,莱宝高科,预降,2018-02-28,0.3,-33.52
002471,中超控股,预降,2018-02-28,0.0883,-24.29
002712,思美传媒,预增,2018-02-28,0.51,64.13
002510,天汽模,预降,2018-02-28,0.18,-34.26
300069,金利华电,预降,2018-02-28,0.2,-25.78
002314,南山控股,预升,2018-02-28,0.28,21.46
300479,神思电子,预降,2018-02-28,0.1288,-17.08
002656,摩登大道,预盈,2018-02-28,-0.8,146.8
300053,欧比特,预增,2018-02-28,0.145,54.68
300284,苏交科,预升,2018-02-28,0.6821,21.33
002143,印纪传媒,预升,2018-02-28,0.6608,6.2
002305,南国置业,预升,2018-02-28,0.0271,32.56
002037,久联发展,预升,2018-02-28,0.19,23.52
002858,力盛赛车,预升,2018-02-28,0.69,24.73
002583,海能达,预降,2018-02-28,0.25,-34.04
002277,友阿股份,预升,2018-02-28,0.4695,2.71
002545,东方铁塔,预增,2018-02-28,0.1569,106.24
002717,岭南股份,预增,2018-02-28,0.67,99.55
002355,兴民智通,预升,2018-02-28,0.1,31.17
002454,松芝股份,预增,2018-02-28,0.58,58.25
002885,京泉华,预降,2018-02-28,1.0,-2.98
002232,启明信息,预升,2018-02-28,0.1119,16.32
002328,新朋股份,预降,2018-02-28,0.21,-6.62
002374,丽鹏股份,预降,2018-02-28,0.2,-38.2
002829,星网宇达,预降,2018-02-28,1.29,-12.76
300484,蓝海华腾,预降,2018-02-28,1.59,-17.78
002673,西部证券,预降,2018-02-28,0.4023,-34.52
002353,杰瑞股份,预降,2018-02-28,0.13,-40.68
002715,登云股份,预升,2018-02-28,0.09,8.73
002520,日发精机,预升,2018-02-28,0.07,34.34
002327,富安娜,预升,2018-02-28,0.52,13.5
002107,沃华医药,预升,2018-02-28,0.14,16.85
002612,朗姿股份,预升,2018-02-28,0.41,17.07
002184,海得控制,预升,2018-02-28,0.057999999999999996,10.3
002630,华西能源,预降,2018-02-28,0.2779,-1.1
002033,丽江旅游,预降,2018-02-28,0.5295,-8.86
002132,恒星科技,预升,2018-02-28,0.09,16.15
002302,西部建设,预减,2018-02-28,0.31,-66.57
002019,亿帆医药,预增,2018-02-28,0.64,87.53
002766,索菱股份,预增,2018-02-28,0.42,103.9
002646,青青稞酒,预亏,2018-02-28,0.4803,-143.6
002368,太极股份,预降,2018-02-28,0.7327,-4.19
002573,清新环境,预降,2018-02-28,0.6984,-8.06
002396,星网锐捷,预增,2018-02-28,0.5926,51.99
002476,宝莫股份,预降,2018-02-28,0.0242,-38.83
002090,金智科技,预升,2018-02-28,0.46799999999999997,40.29
002550,千红制药,预降,2018-02-28,0.18,-18.06
002856,美芝股份,预降,2018-02-28,0.69,-17.55
002749,国光股份,预升,2018-02-28,1.8566,33.25
002275,桂林三金,预升,2018-02-28,0.67,18.29
300315,掌趣科技,预降,2018-02-28,0.18,-46.38
002464,众应互联,预降,2018-02-28,1.27,-0.73
300394,天孚通信,预降,2018-02-28,0.6542,-8.74
002383,合众思壮,预增,2018-02-28,0.4613,161.33
002046,轴研科技,预减,2018-02-28,0.04,-76.81
002284,亚太股份,预降,2018-02-28,0.2,-38.0
002034,旺能环境,预增,2018-02-28,0.2,69.72
002531,天顺风能,预升,2018-02-28,0.27,16.16
300340,科恒股份,预增,2018-02-28,0.3309,305.75
002588,史丹利,预降,2018-02-28,0.44,-46.96
300355,蒙草生态,预增,2018-02-28,0.35,151.85
300432,富临精工,预增,2018-02-28,0.6356,78.11
002027,分众传媒,预升,2018-02-28,0.52,34.94
002552,宝鼎科技,预盈,2018-02-28,-0.56,107.65
300652,雷迪克,预升,2018-02-28,1.03,9.9
002159,三特索道,预盈,2018-02-28,-0.39,109.37
002898,赛隆药业,预升,2018-02-28,0.5104,5.68
300403,地尔汉宇,预降,2018-02-28,1.4296,-15.36
002425,凯撒文化,预增,2018-02-28,0.32,80.89
300216,千山药机,预亏,2018-02-28,0.57,-227.21
002753,永东股份,预增,2018-02-28,0.535,198.58
002081,金螳螂,预升,2018-02-28,0.64,15.37
002070,*ST众和,预亏,2018-02-28,-0.076,-23.4
603960,克来机电,预升,2018-02-28,0.6,37.51
300358,楚天科技,预升,2018-02-28,0.33,1.16
002602,世纪华通,预增,2018-02-28,0.49,59.39
002719,麦趣尔,预降,2018-02-28,0.26,-16.4
002067,景兴纸业,预增,2018-02-28,0.29,101.25
002348,高乐股份,预升,2018-02-28,0.0449,25.15
002920,德赛西威,预升,2018-02-28,1.31,4.54
002618,丹邦科技,预降,2018-02-28,0.07,-16.8
300206,理邦仪器,预增,2018-02-28,0.045,66.13
002592,八菱科技,预升,2018-02-28,0.45,4.01
002623,亚玛顿,预升,2018-02-28,0.11,7.04
002493,荣盛石化,预升,2018-02-28,0.76,4.23
002214,大立科技,预降,2018-02-28,0.07,-11.04
002530,金财互联,预增,2018-02-28,0.16,385.04
300416,苏试试验,预升,2018-02-28,0.43,12.66
002565,顺灏股份,预升,2018-02-28,0.14,14.28
002125,湘潭电化,预增,2018-02-28,0.06,127.78
002137,麦达数字,预减,2018-02-28,0.263,-53.02
002629,仁智股份,预减,2018-02-28,0.06,-84.93
300177,中海达,预增,2018-02-28,0.0432,252.52
002371,北方华创,预升,2018-02-28,0.2202,34.52
002743,富煌钢构,预升,2018-02-28,0.18,36.35
002332,仙琚制药,预升,2018-02-28,0.24,41.38
002241,歌尔股份,预升,2018-02-28,1.08,29.91
002148,北纬科技,预增,2018-02-28,0.31,66.42
300097,智云股份,预增,2018-02-28,0.63,86.94
002494,华斯股份,预亏,2018-02-28,0.04,-573.48
002056,横店东磁,预升,2018-02-28,0.54,31.08
300578,会畅通讯,预升,2018-02-28,0.58,5.58
300603,立昂技术,预增,2018-02-28,0.46,129.5
300229,拓尔思,预升,2018-02-28,0.2941,14.89
002322,理工环科,预增,2018-02-28,0.38,77.82
002339,积成电子,预降,2018-02-28,0.21,-16.21
002071,长城影视,预降,2018-02-28,0.49,-34.67
002403,爱仕达,预升,2018-02-28,0.41,24.0
002709,天赐材料,预降,2018-02-28,1.23,-23.02
002266,浙富控股,预升,2018-02-28,0.03,33.78
300611,美力科技,预降,2018-02-28,0.82,-13.91
002239,奥特佳,预降,2018-02-28,0.41,-12.91
002448,中原内配,预升,2018-02-28,0.3648,38.94
002659,凯文教育,预盈,2018-02-28,-0.25,123.86
002567,唐人神,预增,2018-02-28,0.408,54.63
300178,腾邦国际,预增,2018-02-28,0.3305,59.36
002152,广电运通,预升,2018-02-28,0.54,6.68
002442,龙星化工,预增,2018-02-28,0.0642,181.2
002445,中南文化,预升,2018-02-28,0.3,35.6
002361,神剑股份,预降,2018-02-28,0.2,-23.5
002637,赞宇科技,预升,2018-02-28,0.42,12.49
002342,巨力索具,预减,2018-02-28,0.02,-60.57
002848,高斯贝尔,预减,2018-02-28,0.4797,-71.36
300381,溢多利,预降,2018-02-28,0.2959,-18.31
002507,涪陵榨菜,预增,2018-02-28,0.49,61.0
002417,深南股份,预盈,2018-02-28,-0.39,107.31
300301,长方集团,预盈,2018-02-28,-0.0838,157.76
002311,海大集团,预升,2018-02-28,0.55,40.38
002405,四维图新,预增,2018-02-28,0.1502,69.5
002816,和科达,预降,2018-02-28,0.38,-41.5
002810,山东赫达,预降,2018-02-28,0.61,-2.02
300152,科融环境,预盈,2018-02-28,-0.18,140.49
002643,万润股份,预升,2018-02-28,0.92,20.93
002358,森源电气,预升,2018-02-28,0.39,35.14
300324,旋极信息,预升,2018-02-28,0.3726,1.58
002495,佳隆股份,预降,2018-02-28,0.0345,-34.02
002757,南兴装备,预增,2018-02-28,0.6073,69.51
002660,茂硕电源,预盈,2018-02-28,-0.01,866.94
300269,联建光电,预升,2018-02-28,0.6976,0.39
002006,精功科技,预增,2018-02-28,0.14,55.14
002122,天马股份,预盈,2018-02-28,-0.21,152.22
002447,晨鑫科技,预升,2018-02-28,0.31,24.11
002323,雅百特,预升,2018-02-28,0.32299999999999995,31.43
